"","Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown","heightVol","totalVol","merchVol"
"694","13","227","Sx","4","2019","Live",13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5397461685627,0.0731117101953383,0.0663272115753311
"695","13","228","Sx","4","1992","Live",9.4,NA,"Bent top",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.11503499996067,0.0220087492218696,0.0192593404467459
"696","13","228","Sx","4","1994","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9.09264136194551,0.0376970299372438,0.0336387938434477
"697","13","228","Sx","4","1997","Live",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11.3768204133434,0.0691359696053146,0.0626768970273711
"698","13","228","Sx","4","2009","Live",20.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16.4539060517679,0.228726653023338,0.212082223936338
"699","13","228","Sx","4","2019","Live",25.7,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,19.4,0.408806868161515,0.382572111132668
"700","13","229","Sx","4","1997","Live",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.409643902588,0.00862923199686075,0.00725415357805328
"701","13","229","Sx","4","2009","Live",10.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.332704076035,0.0309073671685146,0.0273923721172937
"702","13","229","Sx","4","2019","Live",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10.4917671654285,0.0557139586344685,0.0502179698813424
"703","13","230","Bl","4","1997","Live",8.6,NA,"Dbh at 1.0m",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.07413504208719,0.0178583834574495,0.015986822442068
"704","13","230","Bl","4","2009","Live",12.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10.3162005430371,0.0581826266923507,0.0536286272597088
"705","13","230","Bl","4","2019","Live",14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12.575450973912,0.102577373088865,0.0954477809529088
"706","13","231","Bl","4","2009","Live",9.4,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,8,7.26142271629685,0.0252332538621937,0.0228261212123676
"707","13","231","Bl","4","2019","Live",10.5,10,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8,10,0.0429213349838343,0.0396015600346363
"708","13","232","Sx","3","1992","Live",7.7,5.3,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5.3,0.0110911172656912,0.00948705716804813
"709","13","232","Sx","3","1994","Live",9.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.0185748690486447,0.0159770351903499
"710","13","232","Sx","3","1997","Live",13.5,7,"Dbh at 1.0m",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,0.0414845860379965,0.0358262538460599
"711","13","232","Sx","3","2009","Live",22,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17.2242766633004,0.270859105856489,0.251758698974951
"712","13","232","Sx","3","2019","Live",28.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16.3,0.403599037535185,0.37005912745558
"713","13","233","Bl","4","1997","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.34564957290114,0.0140399274352615,0.0124739144077222
"714","13","233","Bl","4","2009","Live",11.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9.41833364835376,0.0460896548658994,0.0422840977423709
"715","13","233","Bl","4","2019","Live",13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11.7872841319653,0.0845888773596856,0.0784732334211349
"716","13","243","Sx","4","1994","Live",8.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7.4,0.0187714845939788,0.0165499328908763
"717","13","243","Sx","4","1997","Live",10.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,0.0324908718730882,0.0290344566211955
"718","13","243","Sx","4","2009","Live",16.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13.710788389201,0.122605540651032,0.112488956075386
"719","13","243","Sx","4","2019","Live",20.7,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,18.2,0.257984570229294,0.241574094902435
"720","13","244","Sx","4","2009","Live",8.8,NA,"Live",NA,NA,2,2,NA,NA,NA,NA,NA,8,6.48863160732436,0.0176481386585926,0.0153355456486546
"721","13","244","Sx","4","2019","Live",9,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,8,6.85600072479116,0.0195322965426871,0.017053329212969
"722","13","245","Sx","4","1992","Live",8.7,NA,"AB",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.13985465352916,0.0162628738571134,0.0140598582082899
"723","13","245","Sx","4","1994","Live",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8.6291893577348,0.0332592789886645,0.0295608157899291
"724","13","245","Sx","4","1997","Live",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10.6223415652988,0.0573050475317219,0.0517020990408047
"725","13","245","Sx","4","2009","Live",14.8,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12.5797097008356,0.0936717940588565,0.0854768417497193
"726","13","245","Sx","4","2019","Live",15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,13.0962983672784,0.107679485528115,0.0984852756788806
"727","13","246","Sx","4","1997","Live",9.1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,6.76144057313964,0.0196209076866276,0.0171011086747553
"728","13","246","Sx","4","2009","Live",13.1,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,NA,8,11.1501315601867,0.0657925421890553,0.0595559721250964
"729","13","246","Sx","4","2019","Live",13.5,15.1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,15.1,0.0971607170184964,0.0905439341909302
"730","13","357","Bl","1","1997","Live",7.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.1,0.0146794717151561,0.0131754642913696
"731","13","357","Bl","1","2009","Live",10.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.77909779323469,0.0388251859278172,0.0354877590259731
"732","13","357","Bl","1","2019","Live",12.9,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13.3,0.0836941131998702,0.0784155765238999
"733","13","36","Bl","1","2019","Live",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72923918362392,0.0211246706250526,0.0190312123907034
"734","13","360","Bl","1","2009","Live",8.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3547282319577,0.0191075326212884,0.017154278066661
"735","13","360","Bl","1","2019","Live",10.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,0.0283797452411387,0.0254710428883896
"736","13","37","Sx","3","2019","Live",7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93782301328609,0.0100166203420114,0.00851169018019058
"737","13","370","Sx","1","2009","Live",8.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,3,NA,5,5.66124668466462,0.013362402008865,0.0114815731903632
"738","13","370","Sx","1","2019","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,7.46939550770788,0.0236722384306765,0.020807890027072
"739","13","380","Bl","2","1992","Live",29.5,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21.5,0.615819258171824,0.586150724421576
"740","13","380","Bl","2","1994","Live",30.3,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,23.4,0.70552513147315,0.675090716363075
"741","13","380","Bl","2","1997","Live",31.4,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,24.2,0.779240914189008,0.746798665590619
"742","13","380","Bl","2","2009","Dead",31.4,NA,"Uprooted 6-8 years ago",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21.3925731977893,0.686044332099883,0.651911819863002
"743","13","611","Sx",NA,"2019","Live",9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82211945871773,0.0263475620167118,0.0232423979940089
"744","13","612","Bl",NA,"2019","Live",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33703843674401,0.0449485147470924,0.0412202144426621
"745","13","613","Sx",NA,"2019","Live",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7197831489612,0.158578665299535,0.146055827790566
"746","13","911","Bl","4","1992","Live",17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15.0184974986782,0.166658185657776,0.156437965593109
"747","13","911","Bl","4","1994","Live",18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15.5154301010773,0.184986430781737,0.173890218046511
"748","13","911","Bl","4","1997","Live",18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15.6505465709007,0.197893375382097,0.186008222577818
"749","13","911","Bl","4","2009","Live",20.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16.5106442634544,0.246638852638273,0.232239388856872
"750","13","911","Bl","4","2019","Live",21.5,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18.8,0.302115500703737,0.286808977145484
"751","13","917","Sx","4","1997","Live",7.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,4.88664901274838,0.0103759968720906,0.00880066563351586
"752","13","917","Sx","4","2009","Live",9.8,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,NA,8,7.74967743886387,0.026077577827048,0.0229830524109562
"753","13","917","Sx","4","2019","Live",10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,8.05131997944382,0.0282115520004327,0.0249418367801303
"754","13","920","Bl","4","1992","Live",9.6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,7.38033744247371,0.0266586100417641,0.024131877583961
"755","13","920","Bl","4","1994","Live",10,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,8.024391498203,0.0312978662934677,0.0284710323530886
"756","13","920","Bl","4","1997","Live",10.3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,8.26795004274047,0.0340567250552857,0.0310254294158891
"757","13","920","Bl","4","2009","Live",11.4,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,6,9.52156266693587,0.0473621184194679,0.043476145524944
"758","13","920","Bl","4","2019","Live",11.4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,9.53784084525568,0.0474457636642317,0.0435580613943709
"759","13","924","Bl","4","2009","Live",9,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,8,6.75193297601588,0.0216320631644921,0.019488276760401
"760","13","924","Bl","4","2019","Dead",9,NA,"dead",NA,NA,NA,2,NA,NA,NA,NA,NA,8,6.85600072479116,0.0219765686887252,0.0198195472559955
"761","13","928","Bl","4","2009","Live",9,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6.75193297601588,0.0216320631644921,0.019488276760401
"762","13","928","Bl","4","2019","Dead",13.5,NA,"dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11.4560185567607,0.0778993735660521,0.0721696053556674
"763","13","New","Bl","2","2009","Live",8.7,NA,"New ingress - live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3547282319577,0.0191075326212884,0.017154278066661
"764","13","New","Sx","4","2009","Live",7.9,NA,"New ingress - live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22455945061849,0.0114324548655026,0.00975714949385766
"765","14","102","Sx","4","1994","Live",7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4.94449002957375,0.0105120398702833,0.00892644665196427
"766","14","102","Sx","4","1997","Live",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,7.0258438408685,0.0212894839905228,0.0186130457276727
"767","14","102","Sx","4","2009","Live",15,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,7,12.7369794154056,0.0972928729286351,0.0888522230790478
"768","14","102","Sx","4","2019","Live",18.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,15,0.166816709270062,0.153849029919324
"769","14","105","Bl","4","1997","Live",8.2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,6,5.49487931397092,0.0147699258175764,0.0131440555092795
"770","14","105","Bl","4","2009","Live",12.8,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,4,6,10.8786966140659,0.0670521331853356,0.0619682228936715
"771","14","105","Bl","4","2019","Live",16.1,14.1,NA,NA,NA,NA,3,NA,NA,NA,NA,4,6,14.1,0.132854319368162,0.124397743504134
"772","14","107","Sx","1","1992","Live",25.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,19.7892880728499,0.417897590732642,0.391849418778778
"773","14","107","Sx","1","1994","Live",27.3,NA,"Bend1",NA,NA,NA,NA,NA,NA,NA,NA,2,5,20.473611005998,0.483785997466893,0.45428139670943
"774","14","107","Sx","1","1997","Live",30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,21.3103275982131,0.602947698161898,0.566652160254493
"775","14","107","Sx","1","2009","Live",41,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,5,24.5180937163736,1.22862010294983,1.15927996318926
"776","14","107","Sx","1","2019","Live",52.1,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,26.7,2.07876223991394,1.96295905016792
"777","14","108","Bl","4","1994","Live",8.8,6.5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,7,6.5,0.0199684154702165,0.0179508301688763
"778","14","108","Bl","4","1997","Live",10.7,6.7,"multiple leaders",NA,NA,NA,3,NA,NA,NA,NA,4,7,6.7,0.0293673718497746,0.0263470037220045
"779","14","108","Bl","4","2009","Live",17,NA,"Live with good top",NA,NA,NA,3,NA,NA,NA,NA,4,7,14.2034430934745,0.1477350495608,0.138243055488102
"780","14","108","Bl","4","2019","Live",21.6,15.3,NA,NA,NA,NA,3,NA,NA,NA,NA,4,7,15.3,0.246267964641675,0.230468804711804
"781","14","109","Bl","3","1997","Live",8.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7.3,0.0202468804323673,0.0183700696949453
"782","14","109","Bl","3","2009","Live",12.4,NA,"Broken top @ 4m / still alive",NA,NA,NA,NA,NA,NA,NA,NA,4,4,10.5067155994839,0.0610669070735065,0.0563390265492279
"783","14","109","Bl","3","2019","Live",15.5,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6.9,0.0592733538727184,0.052872174439539
"784","14","110","Sx","4","1992","Live",14.5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,9,12.5769729563131,0.0902581978946629,0.0824141020772456
"785","14","110","Sx","4","1994","Live",16.9,NA,"Leeder Weevil",NA,NA,NA,3,NA,NA,NA,NA,3,9,14.5288724020402,0.139523316950999,0.128598525647609
"786","14","110","Sx","4","1997","Live",20.2,NA,"dBh at .65m",NA,NA,NA,3,NA,NA,NA,NA,3,9,16.4595758530627,0.220874390407071,0.204936907325876
"787","14","110","Sx","4","2009","Live",27.8,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,3,9,19.9658430645967,0.486155521817536,0.455108429655741
"788","14","110","Sx","4","2019","Live",33,17.1,NA,NA,NA,NA,3,NA,NA,NA,NA,3,9,17.1,0.557702271456381,0.511325197547128
"789","14","111","Bl","3","1992","Live",15.1,8.9,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7,8.9,0.0735295832472376,0.066787555406308
"790","14","111","Bl","3","1994","Live",17,9.4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7,9.4,0.0964499461255898,0.0877187496097241
"791","14","111","Bl","3","1997","Live",18.9,11.1,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7,11.1,0.138771700525328,0.127381555032333
"792","14","111","Bl","3","2009","Live",25.5,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,3,7,18.9540417100608,0.415126408115958,0.392905847921244
"793","14","111","Bl","3","2019","Live",31.9,20.6,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7,20.6,0.678975915258938,0.643303110772787
"794","14","112","Bl","3","1992","Live",29.5,15.1,"Natural; Spike1",NA,NA,NA,NA,NA,NA,NA,NA,2,7,15.1,0.427491539182498,0.397095274717273
"795","14","112","Bl","3","1994","Live",32.8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,16.6,0.571357530500403,0.533023199161874
"796","14","112","Bl","3","1997","Live",36.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,18.1,0.750843976716397,0.703162225774396
"797","14","112","Bl","3","2009","Live",45.9,NA,"Live (red needles at tips of branches)",NA,NA,NA,NA,NA,NA,NA,NA,2,7,25.8407958629903,1.65972219028004,1.58515045107752
"798","14","112","Bl","3","2019","Live",51.8,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,24.9,1.98889017389638,1.88986891005791
"799","14","113","Bl",NA,"2019","Live",24,16.9,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,0.330359628646871,0.310606660458808
"800","14","114","Sx",NA,"2019","Live",31.8,24.5,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,0.776801779680706,0.738891378258697
"801","14","120","Bl","1","1992","Live",28.4,17.4,"LS",NA,NA,1,NA,NA,NA,NA,NA,2,8,17.4,0.461966566784547,0.433683408488646
"802","14","120","Bl","1","1994","Live",29.9,19,NA,NA,NA,1,NA,NA,NA,NA,NA,2,8,19,0.555394220841739,0.523998819205736
"803","14","120","Bl","1","1997","Live",32.2,19.4,NA,NA,NA,1,NA,NA,NA,NA,NA,2,8,19.4,0.649081011938693,0.612316974585388
"804","14","120","Bl","1","2009","Live",38.3,NA,"Live",NA,NA,1,NA,NA,NA,NA,NA,2,8,23.7199459040248,1.0941801845958,1.04281810978619
"805","14","120","Bl","1","2019","Live",43,23.5,NA,NA,NA,1,NA,NA,NA,NA,NA,2,8,23.5,1.3367445861117,1.27008658007002
"806","14","121","Sx","1","2009","Live",10.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55802674756146,0.0329557849286226,0.0292670672397609
"807","14","121","Sx","1","2019","Live",14.5,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,0.0786010636280951,0.0708879201592111
"808","14","122","Sx","2","1992","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,5.08283047409174,0.0113437359007008,0.00965122180802743
"809","14","122","Sx","2","1994","Live",9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,7.77396081508514,0.0261680495882054,0.0230699325457261
"810","14","122","Sx","2","1997","Live",13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,11.2850307602221,0.0675937131956955,0.0612443914200696
"811","14","122","Sx","2","2009","Live",23,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,8,17.7450920862578,0.303272881054571,0.282317400424317
"812","14","122","Sx","2","2019","Live",31.4,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,19.6,0.593102671980662,0.552054679495622
"813","14","123","Sx","2","1997","Live",8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,6.1,0.0138821683664367,0.0120261521495681
"814","14","123","Sx","2","2009","Live",14.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,8,12.5002760554502,0.0918883884680352,0.0838150741742553
"815","14","123","Sx","2","2019","Live",21,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,13.5,0.19020789745771,0.17283877645218
"816","14","124","Bl","2","1992","Live",19.1,NA,"Spike1 and 2",NA,NA,NA,NA,NA,NA,NA,NA,2,7,16.049158905817,0.207015431056064,0.194877309057259
"817","14","124","Bl","2","1994","Live",20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,17.1622014813432,0.261213816155162,0.246571375074673
"818","14","124","Bl","2","1997","Live",21.8,NA,"Dbh at 1.0m",NA,NA,NA,NA,NA,NA,NA,NA,2,7,17.386658506608,0.285773465448917,0.269757343401608
"819","14","124","Bl","2","2009","Live",30.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,7,20.9747636248261,0.630123369061511,0.598406686750244
"820","14","124","Bl","2","2019","Live",35.8,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,21.1,0.85788826226454,0.812192023687624
"821","14","125","Bl","3","1992","Live",33.6,16.4,"Natural; LS; LA",NA,NA,NA,NA,NA,NA,NA,NA,2,8,16.4,0.589445731536053,0.549160101014858
"822","14","125","Bl","3","1994","Live",34.8,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,19.6,0.755163017482277,0.711733268325786
"823","14","125","Bl","3","1997","Live",36.7,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,20.6,0.875430020122712,0.826997762598843
"824","14","125","Bl","3","2009","Live",41.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,8,24.716441681183,1.33204278192689,1.2708532244821
"825","14","125","Bl","3","2019","Live",44.5,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,22.6,1.36624233897408,1.29368847806605
"826","14","126","Sx",NA,"2019","Live",35.5,23.1,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,0.887384500810055,0.836224197363868
"827","14","127","Sx",NA,"2019","Live",22.9,14.8,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,0.246136225292195,0.225080215898358
"828","14","128","Sx",NA,"2019","Live",23.5,16.3,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,0.286957124272932,0.264709803289323
"829","14","27","Sx","4","1992","Live",8.6,NA,"Terminal weevil",NA,NA,NA,3,NA,NA,NA,NA,3,8,5.99417209961857,0.0155099378381798,0.0133820272836124
"830","14","27","Sx","4","1994","Live",10.5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,8,8.6291893577348,0.0332592789886645,0.0295608157899291
"831","14","27","Sx","4","1997","Live",12.7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,8,10.8153943696504,0.0601544149699529,0.054342122188452
"832","14","27","Sx","4","2009","Live",21.4,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,3,8,16.9002997689676,0.252340191806275,0.234312440298873
"833","14","27","Sx","4","2019","Live",28.8,19.3,"tag fully absorbed",NA,NA,NA,3,NA,NA,NA,NA,3,8,19.3,0.499010776842966,0.465050538442715
"834","14","29","Sx","4","1992","Live",9.4,5.8,"Terminal weevil",NA,NA,NA,3,NA,NA,NA,NA,3,8,5.8,0.0175529520562297,0.0150525493349959
"835","14","29","Sx","4","1994","Live",11.5,7.8,NA,NA,NA,NA,3,NA,NA,NA,NA,3,8,7.8,0.0350346391785143,0.0307392520826626
"836","14","29","Sx","4","1997","Live",14.1,9.4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,8,9.4,0.0621767860280164,0.0552094636112587
"837","14","29","Sx","4","2009","Live",22.7,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,3,8,17.5912638220919,0.293344876692581,0.272954777398591
"838","14","29","Sx","4","2019","Live",29.8,20.5,"tag fully absorbed",NA,NA,NA,3,NA,NA,NA,NA,3,8,20.5,0.567292613986672,0.531271420195527
"839","14","718","Bl",NA,"2019","Live",10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27598157636222,0.0334932038536465,0.0305203622591255
"840","14","719","Bl",NA,"2019","Live",11.1,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.0401344515859146,0.0365745932281039
"841","14","720","Bl",NA,"2019","Live",10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92444606233896,0.0401610206893452,0.036743201882117
"842","14","721","Bl",NA,"2019","Live",12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3072909072461,0.0581307194890802,0.0535775885935968
"843","14","722","Bl",NA,"2019","Live",9.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.0308464022685585,0.0281962125904204
"844","14","723","Bl",NA,"2019","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13261777277001,0.042520355430272,0.0389486816988708
"845","14","724","Sx",NA,"2019","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13261777277001,0.0385087406382691,0.0343680028409024
"846","14","725","Bl",NA,"2019","Live",8.4,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,0.0195211985430887,0.0176384837461531
"847","14","874","Sx","1","1992","Live",14.3,12.3,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,3,5,12.3,0.0858849911505667,0.0782830504984209
"848","14","874","Sx","1","1994","Live",15.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,14,0.115934648742226,0.106738366347228
"849","14","874","Sx","1","1997","Live",17.8,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,15.6,0.165740050921276,0.153586829644368
"850","14","874","Sx","1","2009","Live",25.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,5,18.861785975006,0.385231991281247,0.359687876570395
"851","14","874","Sx","1","2019","Dead",25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,18.5820050105235,0.378911381190958,0.353263340082785
"852","14","878","Sx","1","1992","Live",35.6,20.1,NA,NA,NA,NA,2,NA,NA,NA,NA,2,7,20.1,0.764595249386016,0.710595115163663
"853","14","878","Sx","1","1994","Live",38.2,21.8,NA,NA,NA,NA,2,NA,NA,NA,NA,2,7,21.8,0.94972871358267,0.887771801499326
"854","14","878","Sx","1","1997","Live",41.2,22.8,NA,NA,NA,NA,2,NA,NA,NA,NA,2,7,22.8,1.1436572174986,1.07121174734307
"855","14","878","Sx","1","2009","Live",50.8,NA,"Broken top @ 8m / still alive",NA,NA,NA,2,NA,NA,NA,NA,2,7,27.0292066213897,2.01340953193212,1.90509479596417
"856","14","878","Sx","1","2019","Dead",50.8,NA,"dead",NA,NA,NA,2,NA,NA,NA,NA,2,7,26.4905411018254,1.96903849777208,1.85940148429075
"857","14","881","Bl","2","1992","Live",20.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,16,0.232526501690517,0.218543830836814
"858","14","881","Bl","2","1994","Live",21.7,17.8,"Spike1",NA,NA,NA,NA,NA,NA,NA,NA,2,6,17.8,0.290363740245623,0.274561574200904
"859","14","881","Bl","2","1997","Live",24.4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,18.2,0.367492534634925,0.347170095547567
"860","14","881","Bl","2","2009","Live",28.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,6,20.1746973972911,0.534824743004326,0.507270619777079
"861","14","881","Bl","2","2019","Dead",28.3,NA,"dead down 2019",NA,NA,NA,NA,NA,NA,NA,NA,2,6,19.853300786433,0.526025783618858,0.498372446098197
